time,Ib,Ig,To,RH,WS,WD,P
2018-04-23 15:40:00,0.044,232.6,29.82,23.43,1.742,119.7,87284.59000000001
2018-04-23 15:50:00,0.299,191.3,30.04,23.19,2.083,233.0,87279.71
2018-04-23 16:00:00,0.337,192.3,29.59,24.05,2.885,211.3,87281.12
2018-04-23 16:10:00,38.8,267.9,30.01,23.37,0.967,194.4,87263.65
2018-04-23 16:20:00,302.3,535.5,30.5,20.75,1.263,171.0,87258.92
2018-04-23 16:30:00,357.7,563.2,31.52,19.54,0.775,217.6,87247.05
2018-04-23 16:40:00,166.4,381.5,31.04,18.75,2.102,235.4,87244.78
2018-04-23 16:50:00,96.2,301.3,31.69,17.29,0.497,24.01,87219.62999999999
2018-04-23 17:00:00,146.8,299.0,30.89,18.95,2.095,108.3,87220.26
2018-04-23 17:10:00,336.6,385.8,31.0,18.98,1.712,85.9,87224.06999999999
2018-04-23 17:20:00,296.3,323.9,30.92,19.02,1.235,114.7,87220.63
2018-04-23 17:30:00,237.0,243.1,31.15,18.17,0.692,89.1,87229.47000000002
2018-04-23 17:40:00,103.4,158.4,30.91,18.38,0.565,1.893,87243.76
2018-04-23 17:50:00,26.82,100.9,30.49,19.18,0.673,26.3,87255.31999999999
2018-04-23 18:00:00,133.9,113.1,30.29,19.74,1.31,49.0,87254.16
2018-04-23 18:10:00,2.739,64.15,30.11,20.38,1.11,54.0,87269.15000000001
2018-04-23 18:20:00,0.0,31.84,30.13,20.81,0.755,113.0,87262.23
2018-04-23 18:30:00,0.0,20.31,29.99,20.86,0.69,78.83,87263.47
2018-04-23 18:40:00,0.0,9.79,29.69,22.27,1.207,64.5,87284.0
2018-04-23 18:50:00,0.0,2.528,29.72,22.27,0.992,90.8,87287.84000000001
2018-04-23 19:00:00,0.0,0.002,29.49,23.03,0.555,114.7,87303.3
2018-04-23 19:10:00,0.0,0.0,29.28,24.21,0.335,136.8,87299.96999999999
2018-04-23 19:20:00,0.0,0.0,28.98,25.11,0.518,43.34,87323.09999999999
2018-04-23 19:30:00,0.0,0.0,28.78,26.21,0.872,42.83,87332.64
2018-04-23 19:40:00,0.0,0.0,28.46,27.87,1.098,33.5,87333.32
2018-04-23 19:50:00,0.0,0.0,28.41,27.39,0.74,358.8,87347.61
2018-04-23 20:00:00,0.0,0.0,28.47,27.7,1.35,359.5,87340.8
2018-04-23 20:10:00,0.0,0.0,27.31,31.52,2.215,354.0,87387.76000000001
2018-04-23 20:20:00,0.0,0.0,27.38,31.5,1.455,27.37,87404.78
2018-04-23 20:30:00,0.126,0.0,27.86,31.5,2.6,26.0,87409.18000000001
2018-04-23 20:40:00,0.097,0.0,28.02,32.49,3.055,15.54,87400.75
2018-04-23 20:50:00,0.116,0.0,28.06,33.55,2.672,359.6,87408.89
2018-04-23 21:00:00,0.034,1.348,21.8,60.77,14.66,327.2,87469.07
2018-04-23 21:10:00,0.002,18.07,17.79,77.58,14.86,318.8,87518.79000000001
2018-04-23 21:20:00,0.118,1.933,18.51,75.52,7.513,284.3,87619.15
2018-04-23 21:30:00,0.178,0.08,18.55,77.84,4.133,293.4,87659.55
2018-04-23 21:40:00,0.013,0.245,18.18,80.7,2.833,123.4,87701.86
2018-04-23 21:50:00,0.071,0.091,18.43,81.2,2.887,127.0,87748.66
2018-04-23 22:00:00,0.005,0.002,18.37,81.9,0.967,31.74,87783.48999999999
2018-04-23 22:10:00,0.0,0.051,18.65,82.9,3.512,8.49,87812.31999999999
2018-04-23 22:20:00,0.001,0.353,18.78,80.1,4.762,4.829,87804.86
2018-04-23 22:30:00,0.0,0.327,18.61,80.9,3.685,1.173,87802.81
2018-04-23 22:40:00,0.001,0.471,18.77,80.3,4.593,15.54,87797.37
2018-04-23 22:50:00,0.0,0.222,19.03,78.13,2.752,10.82,87817.8
2018-04-23 23:00:00,0.0,0.34,19.14,78.04,3.622,332.8,87810.31
2018-04-23 23:10:00,0.004,0.359,18.94,77.6,4.905,299.7,87846.41
2018-04-23 23:20:00,0.003,2.024,18.94,74.5,2.903,285.7,87872.29
2018-04-23 23:30:00,0.0,0.539,18.73,75.49,1.312,292.4,87886.4
2018-04-23 23:40:00,0.003,0.396,18.58,77.51,1.333,337.7,87898.93
2018-04-23 23:50:00,0.024,0.065,18.41,78.77,0.703,41.47,87882.67
2018-04-24 00:00:00,0.011,0.013,18.44,79.55,0.52,354.9,87879.6
2018-04-24 00:10:00,0.0,0.041,18.31,77.08,4.342,285.0,87868.11
2018-04-24 00:20:00,0.0,0.66,18.35,77.48,4.688,291.5,87848.74
2018-04-24 00:30:00,0.0,0.102,17.89,79.67,2.022,288.5,87860.91
2018-04-24 00:40:00,0.0,0.023,18.08,79.03,1.463,258.0,87884.43000000001
2018-04-24 00:50:00,0.0,0.0,18.1,79.86,3.098,240.4,87890.61
2018-04-24 01:00:00,0.0,0.0,18.12,81.0,1.983,219.2,87886.84
2018-04-24 01:10:00,0.001,0.0,18.01,82.8,3.098,228.3,87872.94000000002
2018-04-24 01:20:00,0.0,0.0,17.8,82.4,1.805,179.9,87882.29
2018-04-24 01:30:00,0.0,0.0,17.8,82.6,1.188,99.2,87868.79
2018-04-24 01:40:00,0.0,0.0,17.73,83.1,1.532,88.5,87836.8
2018-04-24 01:50:00,0.0,0.0,17.81,83.9,1.322,73.17,87841.89
2018-04-24 02:00:00,0.0,0.0,17.81,84.0,1.728,98.3,87843.98999999999
2018-04-24 02:10:00,0.0,0.0,17.81,84.2,0.94,109.1,87868.51
2018-04-24 02:20:00,0.0,0.0,17.86,84.5,1.742,93.9,87854.89
2018-04-24 02:30:00,0.0,0.0,17.78,84.5,1.178,85.2,87857.42
2018-04-24 02:40:00,0.0,0.0,17.88,84.4,0.678,104.8,87859.64
2018-04-24 02:50:00,0.0,0.0,17.91,84.2,0.932,31.68,87843.33
2018-04-24 03:00:00,0.0,0.0,17.92,83.9,1.083,6.82,87828.4
2018-04-24 03:10:00,0.0,0.0,18.06,83.6,0.593,4.673,87835.45999999999
2018-04-24 03:20:00,0.0,0.0,18.07,83.1,1.04,353.0,87835.77
2018-04-24 03:30:00,0.0,0.0,18.2,82.9,1.082,5.5,87824.92
2018-04-24 03:40:00,0.02,0.0,18.34,82.8,0.96,5.706,87813.34000000001
2018-04-24 03:50:00,0.0,0.0,18.41,82.6,1.015,16.31,87795.29000000001
2018-04-24 04:00:00,0.0,0.0,18.44,82.0,1.64,16.0,87792.73
2018-04-24 04:10:00,0.001,0.0,18.46,82.1,1.397,346.2,87785.03
2018-04-24 04:20:00,0.0,0.0,18.5,82.1,1.15,326.5,87787.95
2018-04-24 04:30:00,0.006,0.0,18.54,81.8,2.028,279.0,87782.15000000001
2018-04-24 04:40:00,0.0,0.0,18.33,82.9,0.907,5.837,87785.09
2018-04-24 04:50:00,0.0,0.0,18.22,83.0,1.333,301.0,87765.21
2018-04-24 05:00:00,0.0,0.0,18.29,82.6,1.312,312.3,87754.74
2018-04-24 05:10:00,0.0,0.0,18.25,81.7,1.627,295.7,87741.97
2018-04-24 05:20:00,0.0,0.0,18.22,81.6,0.973,359.2,87740.0
2018-04-24 05:30:00,0.0,0.0,18.27,82.2,0.813,12.63,87741.40000000001
2018-04-24 05:40:00,0.01,0.0,18.11,82.8,1.01,23.17,87731.54
2018-04-24 05:50:00,0.001,0.0,18.27,83.3,1.358,81.0,87716.6
2018-04-24 06:00:00,0.215,0.0,18.37,83.3,0.447,110.0,87723.88
2018-04-24 06:10:00,0.0,0.18,18.32,83.2,0.623,138.0,87718.54
2018-04-24 06:20:00,0.0,1.98,18.3,83.4,0.553,161.0,87725.45000000001
2018-04-24 06:30:00,0.065,15.36,18.27,83.3,0.218,214.3,87728.18999999999
2018-04-24 06:40:00,0.367,41.04,18.37,83.3,0.827,335.7,87728.88
2018-04-24 06:50:00,0.396,81.0,18.65,83.0,0.268,290.5,87732.96
2018-04-24 07:00:00,0.396,105.4,18.92,81.9,0.827,186.2,87745.21999999999
2018-04-24 07:10:00,0.355,111.9,19.01,80.5,1.355,163.8,87768.22
2018-04-24 07:20:00,0.46,169.5,18.69,82.0,2.553,202.9,87748.34
2018-04-24 07:30:00,0.197,142.7,18.06,84.7,1.305,205.6,87758.3
2018-04-24 07:40:00,0.083,87.5,18.03,85.2,1.372,149.7,87787.9
2018-04-24 07:50:00,0.479,164.3,18.45,85.3,0.528,234.2,87808.28
2018-04-24 08:00:00,0.536,178.3,18.35,84.0,0.98,196.6,87821.22
2018-04-24 08:10:00,0.432,209.8,18.5,83.5,1.085,209.5,87831.43999999999
2018-04-24 08:20:00,0.875,304.7,19.2,82.3,0.577,253.0,87839.61
2018-04-24 08:30:00,0.999,376.9,19.27,78.53,1.033,216.1,87854.6
2018-04-24 08:40:00,0.824,376.4,19.54,77.17,1.04,232.2,87865.97
2018-04-24 08:50:00,1.202,499.4,20.53,71.44,1.257,263.8,87865.23
2018-04-24 09:00:00,0.991,527.4,20.45,72.15,1.378,277.7,87864.16
2018-04-24 09:10:00,0.337,579.3,20.68,70.08,1.42,227.2,87861.06999999999
2018-04-24 09:20:00,0.303,600.5,21.38,66.39,1.575,166.5,87883.28
2018-04-24 09:30:00,0.242,634.6,21.35,67.78,2.155,222.9,87886.56999999999
2018-04-24 09:40:00,0.197,676.7,22.11,65.36,1.913,174.0,87885.98
2018-04-24 09:50:00,0.283,711.0,21.75,66.59,1.848,204.3,87894.54
2018-04-24 10:00:00,0.192,719.8,22.02,65.08,0.965,157.3,87879.51000000001
2018-04-24 10:10:00,0.184,766.3,22.43,62.12,1.187,192.9,87871.34
2018-04-24 10:20:00,0.166,790.2,23.14,59.52,1.078,75.4,87857.72
2018-04-24 10:30:00,0.096,826.0,23.52,58.54,2.16,153.8,87863.86
2018-04-24 10:40:00,0.042,847.0,23.12,57.22,1.872,187.0,87853.18
2018-04-24 10:50:00,0.12,896.0,24.1,54.33,2.312,194.7,87835.6
2018-04-24 11:00:00,0.133,908.0,23.73,53.9,1.105,287.4,87822.12
2018-04-24 11:10:00,0.203,932.0,24.54,51.31,2.145,248.7,87816.05
2018-04-24 11:20:00,0.009,960.0,24.8,46.34,0.282,214.0,87814.55
2018-04-24 11:30:00,399.9,977.0,24.68,45.53,1.098,75.73,87802.97
2018-04-24 11:40:00,783.3,986.0,25.3,43.21,0.943,315.7,87782.55
2018-04-24 11:50:00,785.2,996.0,25.2,42.29,2.002,205.5,87761.45000000001
2018-04-24 12:00:00,790.3,1013.0,25.61,38.89,2.277,131.0,87742.94
2018-04-24 12:10:00,808.0,1031.0,27.52,34.04,1.423,171.1,87723.31
2018-04-24 12:20:00,799.5,1027.0,26.85,34.15,1.915,284.0,87706.78000000001
2018-04-24 12:30:00,802.0,1037.0,26.81,37.18,1.608,160.6,87678.56000000001
2018-04-24 12:40:00,786.8,1034.0,27.07,36.91,3.003,233.8,87670.53
2018-04-24 12:50:00,787.4,1062.0,27.32,31.22,2.8,200.8,87666.67
2018-04-24 13:00:00,792.7,1097.0,27.58,27.23,1.402,314.7,87657.21999999999
2018-04-24 13:10:00,774.9,1106.0,27.9,28.72,0.675,231.9,87620.65999999999
2018-04-24 13:20:00,669.5,1030.0,28.25,30.58,1.723,87.5,87613.94
2018-04-24 13:30:00,611.2,1037.0,28.2,31.62,2.642,146.7,87584.28
2018-04-24 13:40:00,366.5,807.0,28.42,29.96,1.73,51.48,87570.79999999999
2018-04-24 13:50:00,56.01,423.9,27.24,29.61,1.38,24.66,87567.55
2018-04-24 14:00:00,2.721,295.0,27.63,29.01,0.903,104.6,87540.94
2018-04-24 14:10:00,0.301,207.4,27.59,32.16,2.128,234.2,87506.98
2018-04-24 14:20:00,0.068,180.5,27.33,33.29,1.285,191.5,87496.32
2018-04-24 14:30:00,0.076,163.9,27.13,31.68,1.53,176.5,87491.0
2018-04-24 14:40:00,0.129,140.0,27.24,30.15,1.003,178.4,87505.13
2018-04-24 14:50:00,0.102,122.7,27.23,30.26,0.86,176.2,87523.73
2018-04-24 15:00:00,0.153,103.8,27.43,30.29,0.992,150.9,87516.38
2018-04-24 15:10:00,0.096,105.9,27.08,31.16,1.67,176.5,87482.37
2018-04-24 15:20:00,0.07,103.7,27.4,30.18,0.99,107.3,87447.65999999999
2018-04-24 15:30:00,0.333,100.2,27.28,30.48,1.062,134.4,87430.64
2018-04-24 15:40:00,0.291,100.5,27.48,31.21,0.587,88.7,87420.43
2018-04-24 15:50:00,0.396,109.8,27.38,30.5,0.915,146.3,87390.48000000001
2018-04-24 16:00:00,0.396,132.0,27.62,33.24,1.033,263.0,87392.53
2018-04-24 16:10:00,0.416,190.4,27.3,33.84,0.568,326.7,87374.43
2018-04-24 16:20:00,2.344,300.1,27.65,32.34,0.753,157.2,87357.18000000001
2018-04-24 16:30:00,4.395,388.6,28.65,31.09,0.935,270.4,87322.45000000001
2018-04-24 16:40:00,228.0,454.5,28.32,31.19,0.73,296.2,87322.45000000001
2018-04-24 16:50:00,183.9,405.6,28.5,32.19,1.452,7.91,87321.09
2018-04-24 17:00:00,203.3,388.7,28.23,32.29,0.792,291.2,87347.99
2018-04-24 17:10:00,32.42,224.9,27.82,33.98,1.345,71.05,87355.47
2018-04-24 17:20:00,0.127,144.2,27.81,34.5,1.578,95.8,87364.67
2018-04-24 17:30:00,0.015,116.0,27.46,34.92,1.41,87.5,87369.8
2018-04-24 17:40:00,0.012,106.0,27.4,35.98,1.048,63.99,87369.26
2018-04-24 17:50:00,0.182,103.4,27.44,34.76,0.977,83.8,87370.73000000001
2018-04-24 18:00:00,0.071,88.8,27.5,35.5,1.115,87.0,87370.75
2018-04-24 18:10:00,0.056,70.08,27.24,36.29,1.71,87.3,87372.79999999999
2018-04-24 18:20:00,0.0,46.84,27.16,37.17,1.145,92.0,87378.24
2018-04-24 18:30:00,0.0,25.88,27.02,37.03,1.292,91.0,87400.02
2018-04-24 18:40:00,0.643,13.89,27.08,37.45,0.868,83.2,87406.82
2018-04-24 18:50:00,4.15,8.01,27.07,36.73,0.935,94.3,87416.57
2018-04-24 19:00:00,0.0,2.547,26.58,42.37,1.085,49.03,87449.95
2018-04-24 19:10:00,0.0,0.059,26.75,40.53,1.348,48.84,87470.59
2018-04-24 19:20:00,0.0,0.0,26.64,40.17,1.713,62.5,87479.93000000001
2018-04-24 19:30:00,0.0,0.0,26.41,42.75,1.257,71.99,87508.89
2018-04-24 19:40:00,0.003,0.0,26.25,42.71,0.983,73.01,87523.01999999999
2018-04-24 19:50:00,0.0,0.0,26.18,43.98,1.44,3.494,87552.68
2018-04-24 20:00:00,0.0,0.0,25.82,45.31,2.008,7.11,87564.31
2018-04-24 20:10:00,0.0,0.0,25.78,45.16,1.83,16.12,87574.53
2018-04-24 20:20:00,0.0,0.0,25.83,44.46,1.792,23.0,87591.55
2018-04-24 20:30:00,0.0,0.0,25.64,45.81,2.18,6.052,87616.06000000001
2018-04-24 20:40:00,0.0,0.0,24.98,49.36,2.982,342.5,87626.26
2018-04-24 20:50:00,0.059,0.0,25.04,50.12,2.123,353.7,87637.15999999999
2018-04-24 21:00:00,0.0,0.0,25.3,48.52,2.005,350.0,87647.36
2018-04-24 21:10:00,0.0,0.0,25.23,48.97,0.797,290.8,87669.83
2018-04-24 21:20:00,0.0,0.0,24.99,51.54,4.247,198.0,87695.02
2018-04-24 21:30:00,0.258,0.0,25.48,39.12,3.138,199.0,87701.15
2018-04-24 21:40:00,0.114,0.0,25.21,38.1,3.22,174.5,87718.84999999999
2018-04-24 21:50:00,0.001,0.0,25.03,37.54,2.887,176.5,87734.5
2018-04-24 22:00:00,0.0,0.0,24.93,36.52,2.117,176.3,87743.34999999999
2018-04-24 22:10:00,0.001,0.0,24.65,37.46,2.12,174.0,87739.94
2018-04-24 22:20:00,0.0,0.0,24.59,38.08,1.705,134.0,87748.11
2018-04-24 22:30:00,0.005,0.0,24.6,38.21,0.723,140.2,87773.3
2018-04-24 22:40:00,0.009,0.0,24.42,39.23,0.702,255.7,87824.36
2018-04-24 22:50:00,0.012,0.0,24.34,43.77,3.073,39.19,87854.99
2018-04-24 23:00:00,0.017,0.396,21.37,64.64,6.66,338.2,87904.0
2018-04-24 23:10:00,0.0,7.563,18.96,71.82,7.448,7.301,87901.28
2018-04-24 23:20:00,0.0,2.842,18.07,76.99,4.332,3.648,87895.09000000001
2018-04-24 23:30:00,0.0,0.384,18.15,77.58,1.962,41.68,87902.47000000002
2018-04-24 23:40:00,0.106,0.133,18.48,73.58,3.733,25.84,87903.53
2018-04-24 23:50:00,0.0,0.382,18.59,75.29,2.49,53.0,87901.23999999999
2018-04-25 00:00:00,0.131,0.0,18.26,78.29,2.33,6.69,87910.38
2018-04-25 00:10:00,0.013,0.0,18.28,78.96,1.245,18.95,87897.49
2018-04-25 00:20:00,0.02,0.158,18.28,77.3,3.538,346.2,87862.08
2018-04-25 00:30:00,0.0,0.277,18.16,78.07,2.782,343.8,87848.45999999999
2018-04-25 00:40:00,0.0,0.0,18.38,76.66,2.867,350.0,87843.68
2018-04-25 00:50:00,0.123,0.0,18.52,76.88,1.873,351.2,87832.45
2018-04-25 01:00:00,0.058,0.0,18.66,77.3,3.223,354.7,87831.51999999999
2018-04-25 01:10:00,0.361,0.0,18.95,76.44,2.813,325.3,87827.17
2018-04-25 01:20:00,0.217,0.0,19.1,75.73,1.883,352.8,87825.85
2018-04-25 01:30:00,0.001,0.0,18.93,78.45,0.303,81.0,87821.11
2018-04-25 01:40:00,0.0,0.0,18.99,76.42,1.687,358.5,87796.1
2018-04-25 01:50:00,0.001,0.0,19.08,76.14,0.582,15.0,87779.69000000002
2018-04-25 02:00:00,0.0,0.0,19.09,77.86,0.718,17.52,87773.54000000001
2018-04-25 02:10:00,0.002,0.0,19.04,78.34,0.81,351.7,87759.93
2018-04-25 02:20:00,0.005,0.0,19.07,77.6,1.533,327.8,87751.07
2018-04-25 02:30:00,0.051,0.0,19.02,75.54,2.165,0.167,87731.32
2018-04-25 02:40:00,0.043,0.0,18.74,77.35,1.755,339.8,87727.91
2018-04-25 02:50:00,0.0,0.0,18.33,77.36,1.292,357.3,87719.06
2018-04-25 03:00:00,0.0,0.0,18.54,75.13,1.672,356.3,87714.01
2018-04-25 03:10:00,0.044,0.0,18.65,74.88,1.49,333.5,87704.35999999999
2018-04-25 03:20:00,0.19,0.0,18.79,74.28,1.45,5.518,87688.52
2018-04-25 03:30:00,0.007,0.0,18.49,75.75,1.298,341.8,87680.47
2018-04-25 03:40:00,0.021,0.0,18.58,73.91,1.675,351.8,87680.26999999999
2018-04-25 03:50:00,0.0,0.0,18.13,76.84,1.43,342.5,87686.90999999999
2018-04-25 04:00:00,0.01,0.0,18.05,75.14,1.848,344.3,87688.76
2018-04-25 04:10:00,0.001,0.0,18.28,73.34,1.552,330.8,87701.57
2018-04-25 04:20:00,0.05,0.0,18.34,72.49,2.057,343.3,87696.7
2018-04-25 04:30:00,0.006,0.0,18.04,72.84,1.718,13.18,87692.72
2018-04-25 04:40:00,0.096,0.0,18.12,71.82,1.962,347.5,87695.39
2018-04-25 04:50:00,0.165,0.0,18.02,72.8,2.445,345.2,87703.66
2018-04-25 05:00:00,0.0,0.0,17.69,74.76,2.195,341.8,87702.3
2018-04-25 05:10:00,0.026,0.0,17.89,72.51,1.77,355.3,87700.95
2018-04-25 05:20:00,0.224,0.0,18.17,71.42,1.485,358.5,87719.17
2018-04-25 05:30:00,0.082,0.0,18.03,72.34,1.562,332.7,87730.21999999999
2018-04-25 05:40:00,0.016,0.0,18.11,71.72,0.697,316.9,87737.73
2018-04-25 05:50:00,0.0,0.0,18.02,72.17,1.437,307.8,87737.73
2018-04-25 06:00:00,0.174,0.0,18.03,70.55,1.538,319.5,87777.23999999999
2018-04-25 06:10:00,0.396,0.0,18.89,62.69,1.237,350.3,87775.87999999999
2018-04-25 06:20:00,0.376,0.876,18.83,64.55,1.11,344.7,87784.05
2018-04-25 06:30:00,0.003,8.57,17.86,71.53,0.932,352.5,87787.45
2018-04-25 06:40:00,0.168,25.87,17.75,73.53,1.537,13.67,87800.54000000001
2018-04-25 06:50:00,0.396,47.31,17.6,74.52,1.828,356.8,87803.72
2018-04-25 07:00:00,0.396,70.38,18.01,71.99,2.465,355.8,87814.01
2018-04-25 07:10:00,0.396,73.62,18.32,70.78,1.542,3.334,87817.57
2018-04-25 07:20:00,0.499,120.0,18.39,72.05,1.693,10.0,87834.2
2018-04-25 07:30:00,1.149,165.9,19.27,65.74,1.715,1.821,87834.19
2018-04-25 07:40:00,1.189,211.2,20.17,62.29,1.178,357.2,87843.20999999999
2018-04-25 07:50:00,1.186,245.3,20.62,59.31,1.36,328.7,87849.85
2018-04-25 08:00:00,1.135,288.2,21.26,58.91,0.513,348.7,87866.84999999999
2018-04-25 08:10:00,1.286,320.0,22.45,55.15,0.725,130.1,87878.18
2018-04-25 08:20:00,1.361,357.5,23.07,51.0,0.398,163.1,87884.53
2018-04-25 08:30:00,1.2,393.4,23.39,49.83,0.857,166.6,87888.74
2018-04-25 08:40:00,0.927,406.8,23.1,48.62,0.658,142.8,87898.06999999999
2018-04-25 08:50:00,1.046,463.5,23.77,46.34,0.68,133.3,87914.34
2018-04-25 09:00:00,0.779,517.8,23.15,49.73,1.838,201.2,87920.48
2018-04-25 09:10:00,0.03,554.3,23.08,51.45,0.875,141.4,87925.81
2018-04-25 09:20:00,0.417,597.3,22.97,50.85,1.095,153.4,87942.81999999999
2018-04-25 09:30:00,0.557,627.6,23.25,50.46,2.257,174.7,87933.97
2018-04-25 09:40:00,0.37,659.4,23.43,48.85,0.747,349.2,87942.79000000001
2018-04-25 09:50:00,0.983,688.1,23.93,47.63,1.405,159.7,87930.21999999999
2018-04-25 10:00:00,0.74,732.2,24.63,46.83,0.953,154.8,87926.29
2018-04-25 10:10:00,0.825,761.2,24.53,47.16,1.305,204.1,87920.29000000001
2018-04-25 10:20:00,0.355,798.0,24.48,45.59,0.635,238.1,87914.58
2018-04-25 10:30:00,0.468,823.0,24.49,45.01,1.515,354.0,87907.2
2018-04-25 10:40:00,0.751,853.0,25.85,42.4,1.152,99.9,87898.26000000001
2018-04-25 10:50:00,646.9,881.0,26.46,38.76,0.797,135.0,87887.37
2018-04-25 11:00:00,696.9,897.0,25.76,39.88,1.115,152.9,87862.87
2018-04-25 11:10:00,689.4,910.0,26.88,38.48,1.528,140.8,87855.38
2018-04-25 11:20:00,696.9,931.0,26.38,40.17,2.705,125.5,87813.59999999999
2018-04-25 11:30:00,705.5,950.0,26.8,36.4,2.18,122.8,87808.57999999999
2018-04-25 11:40:00,715.3,969.0,26.53,37.03,0.808,35.85,87778.33
2018-04-25 11:50:00,720.5,981.0,27.13,37.26,0.962,194.4,87765.94
2018-04-25 12:00:00,713.8,981.0,27.33,34.52,0.383,30.4,87749.1
2018-04-25 12:10:00,705.6,982.0,26.83,34.75,1.6,151.0,87736.67
2018-04-25 12:20:00,714.5,1006.0,27.19,34.48,0.732,101.7,87713.51
2018-04-25 12:30:00,712.6,1009.0,27.59,34.81,0.928,219.4,87689.69
2018-04-25 12:40:00,711.8,1007.0,27.36,34.73,2.152,63.01,87661.11
2018-04-25 12:50:00,714.9,1007.0,28.03,33.96,0.982,67.42,87634.57
2018-04-25 13:00:00,713.4,999.0,28.67,32.6,1.607,199.6,87625.05
2018-04-25 13:10:00,696.4,1003.0,28.24,31.43,1.723,118.3,87607.34999999999
2018-04-25 13:20:00,10.72,995.0,28.64,31.62,2.113,115.5,87587.62
2018-04-25 13:30:00,0.714,1007.0,28.67,31.4,0.922,325.6,87571.56
2018-04-25 13:40:00,1.255,983.0,28.59,30.73,1.683,41.27,87522.19
2018-04-25 13:50:00,0.034,500.6,28.24,31.78,1.115,63.09,87505.95
2018-04-25 14:00:00,1.442,970.0,29.35,27.71,1.933,189.0,87492.81999999999
2018-04-25 14:10:00,0.737,984.0,29.82,27.4,1.388,263.3,87465.57
2018-04-25 14:20:00,0.548,961.0,29.69,27.2,1.975,167.8,87446.34
2018-04-25 14:30:00,0.399,668.3,29.93,26.93,1.097,151.2,87441.0
2018-04-25 14:40:00,0.0,151.0,29.39,29.03,1.41,309.8,87430.52
2018-04-25 14:50:00,0.0,146.1,28.76,27.98,2.478,264.2,87410.21
2018-04-25 15:00:00,0.0,170.8,28.64,30.55,2.485,210.2,87393.36
2018-04-25 15:10:00,0.0,242.3,28.66,30.59,2.358,230.1,87402.48000000001
2018-04-25 15:20:00,0.265,364.8,28.8,29.48,4.063,254.2,87382.55
2018-04-25 15:30:00,220.7,787.7,28.87,28.77,4.625,268.5,87390.23
2018-04-25 15:40:00,86.9,444.8,28.7,28.97,3.728,262.3,87396.39
2018-04-25 15:50:00,0.502,227.2,28.5,29.4,3.43,278.2,87395.70999999999
2018-04-25 16:00:00,0.003,100.7,28.4,29.65,2.793,300.7,87383.01000000001
2018-04-25 16:10:00,0.895,139.5,28.58,30.38,1.342,308.7,87391.5
2018-04-25 16:20:00,0.219,195.2,27.61,35.19,4.432,4.345,87369.39
2018-04-25 16:30:00,0.003,182.1,27.28,37.73,2.328,311.7,87338.45
2018-04-25 16:40:00,0.0,149.8,27.35,37.61,4.092,334.7,87310.82
2018-04-25 16:50:00,0.161,150.9,27.38,36.14,3.067,350.6,87304.73
2018-04-25 17:00:00,36.44,213.9,27.95,32.04,2.763,332.6,87287.71
2018-04-25 17:10:00,0.389,158.9,28.23,31.08,2.855,301.7,87299.29
2018-04-25 17:20:00,0.016,111.9,28.1,32.98,1.983,280.0,87285.67
2018-04-25 17:30:00,0.011,92.6,28.04,32.77,2.612,255.7,87287.04000000001
2018-04-25 17:40:00,0.011,78.18,28.19,32.89,0.41,308.5,87288.4
2018-04-25 17:50:00,0.09,77.36,27.93,32.89,3.227,294.8,87270.7
2018-04-25 18:00:00,13.6,80.9,28.02,32.28,1.6,283.4,87281.59000000001
2018-04-25 18:10:00,277.3,136.3,28.66,30.12,1.408,344.6,87266.84
2018-04-25 18:20:00,278.3,133.7,28.71,31.12,1.698,90.7,87267.34000000001
2018-04-25 18:30:00,178.7,100.2,28.56,32.11,0.698,140.5,87267.99999999999
2018-04-25 18:40:00,53.23,47.17,27.89,33.21,2.533,171.2,87293.87000000001
2018-04-25 18:50:00,0.0,15.7,27.49,34.08,3.25,207.3,87302.71
2018-04-25 19:00:00,0.0,3.059,27.19,35.56,2.615,193.5,87329.25
2018-04-25 19:10:00,0.0,0.063,26.83,37.2,1.658,197.3,87326.06
2018-04-25 19:20:00,0.0,0.0,26.68,38.54,0.433,321.3,87319.96
2018-04-25 19:30:00,0.0,0.0,26.24,40.23,1.552,26.84,87317.93999999999
2018-04-25 19:40:00,0.0,0.0,25.68,44.34,2.348,352.0,87332.84
2018-04-25 19:50:00,0.0,0.0,24.78,49.28,2.508,353.0,87351.14
2018-04-25 20:00:00,0.0,0.0,25.02,47.04,1.342,11.67,87358.72
2018-04-25 20:10:00,0.0,0.0,24.92,47.96,2.143,359.7,87363.5
2018-04-25 20:20:00,0.0,0.0,24.25,51.61,3.253,351.3,87375.76000000001
2018-04-25 20:30:00,0.0,0.0,24.06,51.19,2.287,348.3,87393.45
2018-04-25 20:40:00,0.017,0.0,24.26,48.21,1.487,2.883,87400.26000000001
2018-04-25 20:50:00,0.0,0.0,24.27,46.45,0.373,58.02,87417.28000000001
2018-04-25 21:00:00,0.0,0.0,24.19,44.46,1.987,329.7,87432.93
2018-04-25 21:10:00,0.191,0.0,24.3,42.26,2.517,330.2,87438.65
2018-04-25 21:20:00,0.3,0.0,24.23,42.49,1.683,351.7,87442.01000000001
2018-04-25 21:30:00,0.005,0.0,24.22,41.88,1.973,339.7,87435.94
2018-04-25 21:40:00,0.01,0.0,23.7,45.85,2.057,358.5,87449.02
2018-04-25 21:50:00,0.0,0.0,23.63,44.11,1.713,10.5,87458.37000000001
